species,sci,lat,lon,month
European Roller,Coracias garrulus,43.650745,76.542419,5
European Roller,Coracias garrulus,41.632081,44.927434,5
European Roller,Coracias garrulus,43.103855,47.204005,5
European Roller,Coracias garrulus,47.491292,46.757982,5
European Roller,Coracias garrulus,41.633331,44.92971,5
European Roller,Coracias garrulus,43.318198,76.870182,5
European Roller,Coracias garrulus,42.670354,74.648744,5
European Roller,Coracias garrulus,43.001583,47.239761,5
European Roller,Coracias garrulus,43.690485,44.122219,5
European Roller,Coracias garrulus,55.145864,41.917941,5
European Roller,Coracias garrulus,42.37077,48.026473,5
European Roller,Coracias garrulus,48.785669,44.716484,5
European Roller,Coracias garrulus,43.884273,78.530432,5
European Roller,Coracias garrulus,45.822797,43.713585,5
European Roller,Coracias garrulus,37.069985,50.363863,5
European Roller,Coracias garrulus,42.825726,47.690956,5
European Roller,Coracias garrulus,45.644977,42.968349,5
European Roller,Coracias garrulus,43.315203,76.869518,5
European Roller,Coracias garrulus,41.383572,46.372326,5
European Roller,Coracias garrulus,41.223444,46.406032,5
European Roller,Coracias garrulus,41.301014,45.993427,5
European Roller,Coracias garrulus,41.279556,45.835167,5
European Roller,Coracias garrulus,41.102207,46.489502,5
European Roller,Coracias garrulus,41.277855,45.96349,5
European Roller,Coracias garrulus,41.39526,46.366093,5
European Roller,Coracias garrulus,41.274693,45.919739,5
European Roller,Coracias garrulus,41.23793,46.406281,5
European Roller,Coracias garrulus,41.390205,46.364761,5
European Roller,Coracias garrulus,39.950237,44.706833,5
European Roller,Coracias garrulus,41.159237,46.57835,5
European Roller,Coracias garrulus,41.388164,46.365012,5
European Roller,Coracias garrulus,41.273888,45.943138,5
European Roller,Coracias garrulus,41.223438,46.406078,5
European Roller,Coracias garrulus,41.2192,46.419151,5
European Roller,Coracias garrulus,41.105362,46.49192,5
European Roller,Coracias garrulus,41.223469,46.406059,5
European Roller,Coracias garrulus,41.275047,45.916241,5
European Roller,Coracias garrulus,41.240469,46.409504,5
European Roller,Coracias garrulus,41.273624,45.86446,5
European Roller,Coracias garrulus,41.296505,45.990749,5
European Roller,Coracias garrulus,41.332119,45.999069,5
European Roller,Coracias garrulus,41.512449,45.077929,5
European Roller,Coracias garrulus,41.29644,45.989848,5
European Roller,Coracias garrulus,39.950123,44.706738,5
European Roller,Coracias garrulus,41.139781,46.579824,5
European Roller,Coracias garrulus,41.151234,46.574345,5
European Roller,Coracias garrulus,39.935291,44.712154,5
European Roller,Coracias garrulus,41.292416,46.455803,5
European Roller,Coracias garrulus,41.328655,46.000427,5
European Roller,Coracias garrulus,41.282238,46.449097,5
European Roller,Coracias garrulus,41.277905,45.963551,5
European Roller,Coracias garrulus,41.498608,45.204654,5
European Roller,Coracias garrulus,41.273319,45.864681,5
European Roller,Coracias garrulus,41.132011,46.552788,5
European Roller,Coracias garrulus,41.323601,45.998222,5
European Roller,Coracias garrulus,41.282082,45.846577,5
European Roller,Coracias garrulus,41.476439,45.161661,5
European Roller,Coracias garrulus,41.396244,46.363358,5
European Roller,Coracias garrulus,41.410103,46.246937,5
European Roller,Coracias garrulus,41.105434,46.491863,5
European Roller,Coracias garrulus,41.364815,46.341099,5
European Roller,Coracias garrulus,41.293736,45.988571,5
European Roller,Coracias garrulus,41.209152,46.358833,5
European Roller,Coracias garrulus,41.273888,45.945259,5
European Roller,Coracias garrulus,41.396603,46.362385,5
European Roller,Coracias garrulus,41.400253,46.27824,5
European Roller,Coracias garrulus,41.410095,46.247295,5
European Roller,Coracias garrulus,39.935291,44.712154,5
European Roller,Coracias garrulus,41.19038,46.553535,5
European Roller,Coracias garrulus,41.280575,45.896236,5
European Roller,Coracias garrulus,41.381119,46.328037,5
European Roller,Coracias garrulus,41.274559,45.884037,5
European Roller,Coracias garrulus,41.105362,46.491894,5
European Roller,Coracias garrulus,41.409968,46.249558,5
European Roller,Coracias garrulus,41.209091,46.358958,5
European Roller,Coracias garrulus,41.281414,45.850071,5
European Roller,Coracias garrulus,41.293442,46.455078,5
European Roller,Coracias garrulus,41.410069,46.247017,5
European Roller,Coracias garrulus,41.284351,46.457699,5
European Roller,Coracias garrulus,41.281967,45.848915,5
European Roller,Coracias garrulus,39.950237,44.706833,5
European Roller,Coracias garrulus,41.277927,45.906908,5
European Roller,Coracias garrulus,39.935291,44.712154,5
European Roller,Coracias garrulus,39.950237,44.706833,5
European Roller,Coracias garrulus,43.628101,76.539703,5
European Roller,Coracias garrulus,39.935581,44.711849,5
European Roller,Coracias garrulus,43.00122,47.23582,5
European Roller,Coracias garrulus,43.30747,47.42986,5
European Roller,Coracias garrulus,43.27307,47.53355,5
European Roller,Coracias garrulus,43.27344,47.53384,5
European Roller,Coracias garrulus,43.00036,47.23903,5
European Roller,Coracias garrulus,42.99908,47.21771,5
European Roller,Coracias garrulus,38.68236,66.33528,5
European Roller,Coracias garrulus,42.99762,47.22834,5
European Roller,Coracias garrulus,41.619686,44.939793,5
European Roller,Coracias garrulus,43.629932,76.549606,5
European Roller,Coracias garrulus,41.328365,46.000374,5
European Roller,Coracias garrulus,39.8447,68.37415,5
European Roller,Coracias garrulus,48.57937,43.14118,5
European Roller,Coracias garrulus,40.55764,64.57131,5
European Roller,Coracias garrulus,40.40571,63.08902,5
European Roller,Coracias garrulus,48.50086,43.19651,5
European Roller,Coracias garrulus,46.005967,43.20345,5
European Roller,Coracias garrulus,44.036665,75.884203,5
European Roller,Coracias garrulus,49.984065,42.349845,5
European Roller,Coracias garrulus,49.983622,42.349035,5
European Roller,Coracias garrulus,40.535319,64.581017,5
European Roller,Coracias garrulus,40.542613,66.974737,5
European Roller,Coracias garrulus,45.753155,44.556483,5
European Roller,Coracias garrulus,41.562332,46.153157,5
European Roller,Coracias garrulus,46.291818,44.436698,5
European Roller,Coracias garrulus,48.658215,43.571711,5
European Roller,Coracias garrulus,41.275866,45.904097,5
European Roller,Coracias garrulus,37.927404,41.941978,5
European Roller,Coracias garrulus,55.14483,41.808297,5
European Roller,Coracias garrulus,39.671861,49.344449,5
European Roller,Coracias garrulus,40.558568,66.91985,5
European Roller,Coracias garrulus,46.044131,43.938254,5
European Roller,Coracias garrulus,46.085724,43.510861,5
European Roller,Coracias garrulus,41.215246,45.927602,5
European Roller,Coracias garrulus,46.106567,43.670578,5
European Roller,Coracias garrulus,46.124342,48.072431,5
European Roller,Coracias garrulus,48.785599,44.716761,5
European Roller,Coracias garrulus,45.657605,42.944358,5
European Roller,Coracias garrulus,55.282722,42.039024,5
European Roller,Coracias garrulus,49.675284,42.34442,5
European Roller,Coracias garrulus,41.893953,44.812184,5
European Roller,Coracias garrulus,46.104889,43.14512,5
European Roller,Coracias garrulus,55.198497,41.912957,5
European Roller,Coracias garrulus,45.999657,43.192422,5
European Roller,Coracias garrulus,36.273936,50.3372,5
European Roller,Coracias garrulus,40.338098,67.244149,5
European Roller,Coracias garrulus,43.770008,76.790291,5
European Roller,Coracias garrulus,45.991973,43.537658,5
European Roller,Coracias garrulus,46.004967,43.46348,5
European Roller,Coracias garrulus,45.997617,43.491823,5
European Roller,Coracias garrulus,39.139068,67.072496,5
European Roller,Coracias garrulus,37.069099,50.367099,5
European Roller,Coracias garrulus,38.572228,42.274608,5
European Roller,Coracias garrulus,46.553967,42.624205,5
European Roller,Coracias garrulus,43.279062,46.56584,5
European Roller,Coracias garrulus,43.170356,76.598933,5
European Roller,Coracias garrulus,44.746804,46.156158,5
European Roller,Coracias garrulus,43.275036,47.550853,5
European Roller,Coracias garrulus,43.38556,76.912447,5
European Roller,Coracias garrulus,41.888364,48.433972,5
European Roller,Coracias garrulus,49.99419,42.362287,5
European Roller,Coracias garrulus,42.349469,48.066336,5
European Roller,Coracias garrulus,44.326776,75.551981,5
European Roller,Coracias garrulus,41.16241,46.380707,5
European Roller,Coracias garrulus,55.068843,41.825438,5
European Roller,Coracias garrulus,41.776451,45.300816,5
European Roller,Coracias garrulus,43.639145,76.678909,5
European Roller,Coracias garrulus,39.897331,44.714951,5
European Roller,Coracias garrulus,43.468201,76.989029,5
European Roller,Coracias garrulus,39.84364,64.68176,5
European Roller,Coracias garrulus,48.46552,43.14502,5
European Roller,Coracias garrulus,43.697908,79.404186,5
European Roller,Coracias garrulus,48.46041,43.1522,5
European Roller,Coracias garrulus,41.277764,45.929021,5
European Roller,Coracias garrulus,43.328939,76.867446,5
European Roller,Coracias garrulus,46.397788,48.144015,5
European Roller,Coracias garrulus,41.344979,45.874773,5
European Roller,Coracias garrulus,43.933177,77.142132,5
European Roller,Coracias garrulus,42.332119,48.078528,5
European Roller,Coracias garrulus,41.313898,45.875445,5
European Roller,Coracias garrulus,40.571036,64.627458,5
European Roller,Coracias garrulus,51.245868,45.945302,5
European Roller,Coracias garrulus,41.236811,45.875321,5
European Roller,Coracias garrulus,48.578241,45.203108,5
European Roller,Coracias garrulus,41.051412,46.390523,5
European Roller,Coracias garrulus,46.871345,47.934433,5
European Roller,Coracias garrulus,48.256868,46.510743,5
European Roller,Coracias garrulus,49.180586,44.018825,5
European Roller,Coracias garrulus,36.844938,59.498098,5
European Roller,Coracias garrulus,45.961997,43.280468,5
European Roller,Coracias garrulus,43.708208,77.950724,5
European Roller,Coracias garrulus,40.282341,64.389771,5
European Roller,Coracias garrulus,43.708208,77.950724,5
European Roller,Coracias garrulus,39.957431,68.160112,5
European Roller,Coracias garrulus,41.294796,46.453869,5
European Roller,Coracias garrulus,41.111677,46.643224,5
European Roller,Coracias garrulus,41.181996,46.533941,5
European Roller,Coracias garrulus,41.279854,45.835223,5
European Roller,Coracias garrulus,41.16866,46.540703,5
European Roller,Coracias garrulus,48.920592,43.788951,5
European Roller,Coracias garrulus,42.82288,47.693226,5
European Roller,Coracias garrulus,47.359747,40.22105,5
European Roller,Coracias garrulus,41.376682,46.380672,5
European Roller,Coracias garrulus,39.013748,67.202897,5
European Roller,Coracias garrulus,44.086962,43.214178,5
European Roller,Coracias garrulus,42.342991,48.054769,5
European Roller,Coracias garrulus,39.672946,66.993438,5
European Roller,Coracias garrulus,39.020152,67.18546,5
European Roller,Coracias garrulus,44.734395,67.111805,5
European Roller,Coracias garrulus,42.84837,47.687263,5
European Roller,Coracias garrulus,42.84837,47.687263,5
European Roller,Coracias garrulus,44.734395,67.111805,5
European Roller,Coracias garrulus,42.84837,47.687263,5
European Roller,Coracias garrulus,43.54327,46.743762,5
European Roller,Coracias garrulus,45.855107,47.958107,5
European Roller,Coracias garrulus,44.734395,67.111805,5
European Roller,Coracias garrulus,44.734395,67.111805,5
European Roller,Coracias garrulus,44.734395,67.111805,5
European Roller,Coracias garrulus,44.734395,67.111805,5
European Roller,Coracias garrulus,48.6894,44.600594,5
European Roller,Coracias garrulus,49.0965,43.983675,5
European Roller,Coracias garrulus,49.007947,44.172111,5
European Roller,Coracias garrulus,43.000295,47.233568,5
European Roller,Coracias garrulus,45.787243,47.885162,5
European Roller,Coracias garrulus,45.744587,47.875443,5
European Roller,Coracias garrulus,43.004846,47.246313,5
European Roller,Coracias garrulus,42.371955,48.024616,5
European Roller,Coracias garrulus,42.842833,47.683143,5
European Roller,Coracias garrulus,44.081007,75.92218,5
European Roller,Coracias garrulus,45.787235,47.885152,5
European Roller,Coracias garrulus,45.788162,47.888733,5
European Roller,Coracias garrulus,42.371955,48.024616,5
European Roller,Coracias garrulus,48.67325,45.4312,5
European Roller,Coracias garrulus,48.25281,46.55093,5
European Roller,Coracias garrulus,47.31248,47.39106,5
European Roller,Coracias garrulus,48.68175,45.40723,5
European Roller,Coracias garrulus,42.373771,48.024788,5
European Roller,Coracias garrulus,45.989842,43.551781,5
European Roller,Coracias garrulus,45.988963,43.576242,5
European Roller,Coracias garrulus,27.136562,49.568306,5
European Roller,Coracias garrulus,41.834137,70.272962,5
European Roller,Coracias garrulus,45.90322,43.31346,5
European Roller,Coracias garrulus,45.65981,42.94062,5
European Roller,Coracias garrulus,45.80286,43.64726,5
European Roller,Coracias garrulus,46.1046,43.61687,5
European Roller,Coracias garrulus,46.00127,43.42911,5
European Roller,Coracias garrulus,45.75583,42.96196,5
European Roller,Coracias garrulus,43.022186,47.263789,5
European Roller,Coracias garrulus,42.76904,76.049179,5
European Roller,Coracias garrulus,54.3699,68.7197,5
European Roller,Coracias garrulus,54.3436,68.824,5
European Roller,Coracias garrulus,43.6061,76.727,5
European Roller,Coracias garrulus,43.8157,76.3774,5
European Roller,Coracias garrulus,43.6232,76.7229,5
European Roller,Coracias garrulus,54.3276,68.8761,5
European Roller,Coracias garrulus,41.179203,46.379954,5
European Roller,Coracias garrulus,41.595777,70.062515,5
European Roller,Coracias garrulus,41.262997,43.49353,5
European Roller,Coracias garrulus,39.933838,44.743156,5
European Roller,Coracias garrulus,41.272327,45.873856,5
European Roller,Coracias garrulus,41.272255,45.874287,5
European Roller,Coracias garrulus,39.787704,45.111759,5
European Roller,Coracias garrulus,43.000517,47.223718,5
European Roller,Coracias garrulus,42.828969,47.68883,5
European Roller,Coracias garrulus,46.684542,49.035035,5
European Roller,Coracias garrulus,46.969842,54.051318,5
European Roller,Coracias garrulus,32.522386,54.299467,5
European Roller,Coracias garrulus,46.992122,55.228067,5
European Roller,Coracias garrulus,42.83851,47.6888,5
European Roller,Coracias garrulus,43.242468,78.963817,5
European Roller,Coracias garrulus,42.82778,47.689505,5
European Roller,Coracias garrulus,48.688983,44.601508,5
European Roller,Coracias garrulus,48.688775,44.602911,5
European Roller,Coracias garrulus,42.347931,48.057966,5
European Roller,Coracias garrulus,42.375,47.999,5
European Roller,Coracias garrulus,35.220709,52.339085,5
European Roller,Coracias garrulus,42.369,48.025,5
European Roller,Coracias garrulus,40.585383,64.576863,5
European Roller,Coracias garrulus,51.528481,53.614891,5
European Roller,Coracias garrulus,42.843152,47.687343,5
European Roller,Coracias garrulus,42.855411,47.693972,5
European Roller,Coracias garrulus,42.33438,48.04486,5
European Roller,Coracias garrulus,39.745389,45.336579,5
European Roller,Coracias garrulus,46.414341,44.317973,5
European Roller,Coracias garrulus,42.336177,48.073059,5
European Roller,Coracias garrulus,43.004573,47.242976,5
European Roller,Coracias garrulus,45.02814,74.499689,5
European Roller,Coracias garrulus,42.981961,69.792987,5
European Roller,Coracias garrulus,39.710596,49.23149,5
European Roller,Coracias garrulus,42.596869,47.565231,5
European Roller,Coracias garrulus,42.867842,47.649752,5
European Roller,Coracias garrulus,43.220244,76.62088,5
European Roller,Coracias garrulus,43.093201,76.609711,5
European Roller,Coracias garrulus,39.787704,45.111759,5
European Roller,Coracias garrulus,41.608356,44.93531,5
European Roller,Coracias garrulus,41.240124,43.565834,5
European Roller,Coracias garrulus,41.622551,44.932484,5
European Roller,Coracias garrulus,41.620987,44.932144,5
European Roller,Coracias garrulus,39.754845,44.748981,5
European Roller,Coracias garrulus,41.621414,44.93322,5
European Roller,Coracias garrulus,41.263256,43.493556,5
European Roller,Coracias garrulus,41.592731,44.797825,5
European Roller,Coracias garrulus,41.599171,44.941349,5
European Roller,Coracias garrulus,41.593918,44.795891,5
European Roller,Coracias garrulus,41.588604,44.948044,5
European Roller,Coracias garrulus,39.787704,45.111759,5
European Roller,Coracias garrulus,41.317822,46.561131,5
European Roller,Coracias garrulus,41.58902,44.949162,5
European Roller,Coracias garrulus,46.097724,43.072198,5
European Roller,Coracias garrulus,26.36857,45.958616,6
European Roller,Coracias garrulus,45.014162,43.225974,6
European Roller,Coracias garrulus,43.021718,76.569214,6
European Roller,Coracias garrulus,45.178196,41.489735,6
European Roller,Coracias garrulus,48.792087,44.716294,6
European Roller,Coracias garrulus,51.86736,80.023545,6
European Roller,Coracias garrulus,48.790756,44.716598,6
European Roller,Coracias garrulus,41.229828,46.433167,6
European Roller,Coracias garrulus,43.253171,77.068946,6
European Roller,Coracias garrulus,47.375286,40.20657,6
European Roller,Coracias garrulus,48.787791,44.717302,6
European Roller,Coracias garrulus,48.789817,44.71638,6
European Roller,Coracias garrulus,41.111929,46.642315,6
European Roller,Coracias garrulus,48.828401,44.647944,6
European Roller,Coracias garrulus,48.790017,44.715616,6
European Roller,Coracias garrulus,48.713303,44.795498,6
European Roller,Coracias garrulus,47.343842,40.203683,6
European Roller,Coracias garrulus,50.441322,40.052329,6
European Roller,Coracias garrulus,56.224012,43.28205,6
European Roller,Coracias garrulus,56.335263,43.364092,6
European Roller,Coracias garrulus,56.22699,43.356484,6
European Roller,Coracias garrulus,51.282785,80.420688,6
European Roller,Coracias garrulus,56.22268,43.29094,6
European Roller,Coracias garrulus,41.58966,45.30836,6
European Roller,Coracias garrulus,41.15547,46.574591,6
European Roller,Coracias garrulus,41.129703,46.573221,6
European Roller,Coracias garrulus,41.101076,46.485237,6
European Roller,Coracias garrulus,41.15924,46.574993,6
European Roller,Coracias garrulus,41.18915,46.515608,6
European Roller,Coracias garrulus,41.114046,46.644456,6
European Roller,Coracias garrulus,41.138885,46.43968,6
European Roller,Coracias garrulus,41.117698,46.508123,6
European Roller,Coracias garrulus,41.115352,46.50624,6
European Roller,Coracias garrulus,41.132106,46.529911,6
European Roller,Coracias garrulus,41.136245,46.574596,6
European Roller,Coracias garrulus,41.194671,46.499743,6
European Roller,Coracias garrulus,41.130121,46.581607,6
European Roller,Coracias garrulus,41.121368,46.637144,6
European Roller,Coracias garrulus,41.131742,46.523925,6
European Roller,Coracias garrulus,41.132227,46.551492,6
European Roller,Coracias garrulus,41.121381,46.636299,6
European Roller,Coracias garrulus,41.132007,46.534485,6
European Roller,Coracias garrulus,41.203691,46.362472,6
European Roller,Coracias garrulus,41.144884,46.578634,6
European Roller,Coracias garrulus,41.127435,46.627614,6
European Roller,Coracias garrulus,41.12709,46.51353,6
European Roller,Coracias garrulus,41.133918,46.560739,6
European Roller,Coracias garrulus,41.127384,46.6277,6
European Roller,Coracias garrulus,41.176548,46.385638,6
European Roller,Coracias garrulus,41.111469,46.644443,6
European Roller,Coracias garrulus,41.129829,46.518066,6
European Roller,Coracias garrulus,41.17636,46.386149,6
European Roller,Coracias garrulus,51.276188,80.417557,6
European Roller,Coracias garrulus,43.499633,83.330575,6
European Roller,Coracias garrulus,43.004279,74.590596,6
European Roller,Coracias garrulus,48.793435,44.715728,6
European Roller,Coracias garrulus,46.175687,81.763362,6
European Roller,Coracias garrulus,51.276188,80.417557,6
European Roller,Coracias garrulus,51.288378,80.417747,6
European Roller,Coracias garrulus,41.374201,46.370658,6
European Roller,Coracias garrulus,55.112843,41.944647,6
European Roller,Coracias garrulus,49.695498,45.205407,6
European Roller,Coracias garrulus,48.787358,44.720043,6
European Roller,Coracias garrulus,41.28441,45.9782,6
European Roller,Coracias garrulus,43.000126,74.597301,6
European Roller,Coracias garrulus,50.627977,45.640498,6
European Roller,Coracias garrulus,47.374953,40.204655,6
European Roller,Coracias garrulus,53.200747,50.056357,6
European Roller,Coracias garrulus,46.101994,43.506224,6
European Roller,Coracias garrulus,47.365073,40.210763,6
European Roller,Coracias garrulus,42.620483,74.60592,6
European Roller,Coracias garrulus,43.00711,74.601437,6
European Roller,Coracias garrulus,55.205224,41.904228,6
European Roller,Coracias garrulus,41.852975,46.10912,6
European Roller,Coracias garrulus,46.167365,44.370018,6
European Roller,Coracias garrulus,39.940776,44.742611,6
European Roller,Coracias garrulus,43.006787,74.550921,6
European Roller,Coracias garrulus,39.931658,44.771004,6
European Roller,Coracias garrulus,40.3857,40.4134,6
European Roller,Coracias garrulus,45.988963,43.576242,6
European Roller,Coracias garrulus,49.567935,42.430042,6
European Roller,Coracias garrulus,49.319535,43.20592,6
European Roller,Coracias garrulus,49.259326,43.655425,6
European Roller,Coracias garrulus,49.100572,43.916409,6
European Roller,Coracias garrulus,49.597947,42.303556,6
European Roller,Coracias garrulus,42.670216,74.638507,6
European Roller,Coracias garrulus,49.185471,43.793802,6
European Roller,Coracias garrulus,53.201484,50.05939,6
European Roller,Coracias garrulus,46.152394,81.829621,6
European Roller,Coracias garrulus,40.385723,40.413437,6
European Roller,Coracias garrulus,39.671903,66.992991,6
European Roller,Coracias garrulus,41.18247,46.5314,6
European Roller,Coracias garrulus,41.930161,60.783764,6
European Roller,Coracias garrulus,39.672327,67.084648,6
European Roller,Coracias garrulus,41.282105,45.846767,6
European Roller,Coracias garrulus,46.1741,81.7782,6
European Roller,Coracias garrulus,49.948789,59.031258,6
European Roller,Coracias garrulus,46.052062,81.332115,6
European Roller,Coracias garrulus,42.35322,48.000278,6
European Roller,Coracias garrulus,48.837894,44.455453,6
European Roller,Coracias garrulus,48.639497,44.5652,6
European Roller,Coracias garrulus,48.668992,44.594589,6
European Roller,Coracias garrulus,49.096147,43.98755,6
European Roller,Coracias garrulus,39.671309,66.990755,6
European Roller,Coracias garrulus,40.391506,40.496834,6
European Roller,Coracias garrulus,41.591267,44.951439,6
European Roller,Coracias garrulus,45.8221,48.11745,7
European Roller,Coracias garrulus,45.82189,48.11697,7
European Roller,Coracias garrulus,42.754721,74.629534,7
European Roller,Coracias garrulus,41.106922,46.492437,7
European Roller,Coracias garrulus,41.196055,46.485717,7
European Roller,Coracias garrulus,41.1394,46.438953,7
European Roller,Coracias garrulus,41.2234,46.406113,7
European Roller,Coracias garrulus,48.666612,43.578683,7
European Roller,Coracias garrulus,45.82215,48.11737,7
European Roller,Coracias garrulus,45.8218,48.11696,7
European Roller,Coracias garrulus,47.553464,41.983117,7
European Roller,Coracias garrulus,45.821635,48.117214,7
European Roller,Coracias garrulus,48.789696,44.716996,7
European Roller,Coracias garrulus,45.821585,48.117315,7
European Roller,Coracias garrulus,47.297947,40.52443,7
European Roller,Coracias garrulus,42.384666,71.286619,7
European Roller,Coracias garrulus,48.791019,44.716305,7
European Roller,Coracias garrulus,45.822122,48.117066,7
European Roller,Coracias garrulus,45.821971,48.115734,7
European Roller,Coracias garrulus,48.655219,44.534096,7
European Roller,Coracias garrulus,45.821488,48.117064,7
European Roller,Coracias garrulus,45.821621,48.117272,7
European Roller,Coracias garrulus,55.19692,41.91373,7
European Roller,Coracias garrulus,45.821622,48.117242,7
European Roller,Coracias garrulus,45.821428,48.116499,7
European Roller,Coracias garrulus,45.821596,48.117217,7
European Roller,Coracias garrulus,45.821504,48.118268,7
European Roller,Coracias garrulus,46.185363,47.867428,7
European Roller,Coracias garrulus,42.747875,75.249435,7
European Roller,Coracias garrulus,45.821593,48.117223,7
European Roller,Coracias garrulus,42.652409,71.879085,7
European Roller,Coracias garrulus,37.758368,69.409946,7
European Roller,Coracias garrulus,41.174578,73.382754,7
European Roller,Coracias garrulus,45.821604,48.117251,7
European Roller,Coracias garrulus,47.372592,40.198487,7
European Roller,Coracias garrulus,55.264681,41.9879,7
European Roller,Coracias garrulus,47.259201,40.24649,7
European Roller,Coracias garrulus,45.821558,48.117175,7
European Roller,Coracias garrulus,47.221598,47.009599,7
European Roller,Coracias garrulus,37.758368,69.409946,7
European Roller,Coracias garrulus,46.058211,43.1175,7
European Roller,Coracias garrulus,55.13222,42.105459,7
European Roller,Coracias garrulus,55.368701,42.121875,7
European Roller,Coracias garrulus,41.207207,46.031045,7
European Roller,Coracias garrulus,48.566674,43.438148,7
European Roller,Coracias garrulus,48.568993,43.441056,7
European Roller,Coracias garrulus,48.562517,43.430115,7
European Roller,Coracias garrulus,48.347104,43.098507,7
European Roller,Coracias garrulus,42.706768,76.085991,7
European Roller,Coracias garrulus,46.18048,47.826455,7
European Roller,Coracias garrulus,48.771374,44.588282,7
European Roller,Coracias garrulus,46.522873,47.953918,7
European Roller,Coracias garrulus,43.003671,74.625593,7
European Roller,Coracias garrulus,43.000379,74.597114,7
European Roller,Coracias garrulus,46.50576,47.9601,7
European Roller,Coracias garrulus,46.490527,47.963526,7
European Roller,Coracias garrulus,46.523146,47.953357,7
European Roller,Coracias garrulus,42.95244,80.96826,7
European Roller,Coracias garrulus,43.007628,74.625708,7
European Roller,Coracias garrulus,48.172532,46.73579,7
European Roller,Coracias garrulus,48.174693,46.735063,7
European Roller,Coracias garrulus,45.88661,48.303774,7
European Roller,Coracias garrulus,37.408579,42.078227,7
European Roller,Coracias garrulus,33.892103,58.783192,7
European Roller,Coracias garrulus,33.892103,58.783192,7
European Roller,Coracias garrulus,37.400643,41.849616,7
European Roller,Coracias garrulus,48.689992,44.600222,7
European Roller,Coracias garrulus,48.715558,44.573944,7
European Roller,Coracias garrulus,48.946003,43.922333,7
European Roller,Coracias garrulus,43.050942,78.627558,7
European Roller,Coracias garrulus,55.016658,41.866923,7
European Roller,Coracias garrulus,40.260698,73.143356,7
European Roller,Coracias garrulus,55.352743,42.138043,8
European Roller,Coracias garrulus,46.322944,89.621147,8
European Roller,Coracias garrulus,43.50989,76.64816,8
European Roller,Coracias garrulus,41.249497,45.979062,8
European Roller,Coracias garrulus,47.628025,42.027788,8
European Roller,Coracias garrulus,43.631863,76.606335,8
European Roller,Coracias garrulus,53.974547,81.068599,8
European Roller,Coracias garrulus,41.4916,45.286895,8
European Roller,Coracias garrulus,41.59062,44.871786,8
European Roller,Coracias garrulus,47.769121,42.844082,8
European Roller,Coracias garrulus,49.678588,42.322124,8
European Roller,Coracias garrulus,42.985721,74.625648,8
European Roller,Coracias garrulus,47.772378,42.86154,8
European Roller,Coracias garrulus,41.59062,44.871786,8
European Roller,Coracias garrulus,41.59062,44.871786,8
European Roller,Coracias garrulus,48.793157,44.717518,8
European Roller,Coracias garrulus,39.779073,44.763803,8
European Roller,Coracias garrulus,39.778862,44.764183,8
European Roller,Coracias garrulus,41.686594,41.736158,8
European Roller,Coracias garrulus,42.331089,48.073303,8
European Roller,Coracias garrulus,42.972444,47.185847,8
European Roller,Coracias garrulus,43.005744,47.246267,8
European Roller,Coracias garrulus,42.849144,47.657183,8
European Roller,Coracias garrulus,49.027405,43.910754,8
European Roller,Coracias garrulus,42.67055,73.88861,8
European Roller,Coracias garrulus,47.370759,40.210537,8
European Roller,Coracias garrulus,41.684494,41.729964,8
European Roller,Coracias garrulus,47.376433,40.204985,8
European Roller,Coracias garrulus,56.217927,43.313093,8
European Roller,Coracias garrulus,47.377148,40.206814,8
European Roller,Coracias garrulus,40.728077,73.293505,8
European Roller,Coracias garrulus,50.745838,45.649208,8
European Roller,Coracias garrulus,39.463829,67.830898,8
European Roller,Coracias garrulus,40.729063,73.289972,8
European Roller,Coracias garrulus,40.727778,73.290565,8
European Roller,Coracias garrulus,47.374697,40.200518,8
European Roller,Coracias garrulus,40.727931,73.296009,8
European Roller,Coracias garrulus,40.728662,73.293012,8
European Roller,Coracias garrulus,49.080406,43.614238,8
European Roller,Coracias garrulus,40.727652,73.292336,8
European Roller,Coracias garrulus,40.729501,73.291162,8
European Roller,Coracias garrulus,42.667638,73.890928,8
European Roller,Coracias garrulus,42.671901,73.89188,8
European Roller,Coracias garrulus,23.090288,69.730281,8
European Roller,Coracias garrulus,47.375672,40.20478,8
European Roller,Coracias garrulus,24.847645,55.348114,8
European Roller,Coracias garrulus,40.728246,73.293795,8
European Roller,Coracias garrulus,55.21705,42.135805,8
European Roller,Coracias garrulus,42.65327,73.897868,8
European Roller,Coracias garrulus,46.039376,43.482639,8
European Roller,Coracias garrulus,47.381396,40.199049,8
European Roller,Coracias garrulus,47.374687,40.202288,8
European Roller,Coracias garrulus,40.728487,73.292581,8
European Roller,Coracias garrulus,41.321209,45.997467,8
European Roller,Coracias garrulus,42.8901,73.1649,8
European Roller,Coracias garrulus,42.309737,77.824354,8
European Roller,Coracias garrulus,42.776377,76.335,8
European Roller,Coracias garrulus,26.5524,74.576486,8
European Roller,Coracias garrulus,38.117088,43.126095,8
European Roller,Coracias garrulus,26.55718,74.5994,8
European Roller,Coracias garrulus,49.190361,44.883166,8
European Roller,Coracias garrulus,43.006791,47.248504,8
European Roller,Coracias garrulus,43.00702,47.246376,8
European Roller,Coracias garrulus,43.008962,47.252687,8
European Roller,Coracias garrulus,32.743037,78.947241,8
